y,x,street_count,highway,geometry
9.9166435,78.0856524,3,,POINT (78.0856524 9.9166435)
9.9131791,78.0873652,3,,POINT (78.0873652 9.9131791)
9.9142501,78.0874135,4,,POINT (78.0874135 9.9142501)
9.9137921,78.0877947,1,,POINT (78.0877947 9.9137921)
9.9160846,78.0882223,3,,POINT (78.0882223 9.9160846)
9.9152932,78.0890659,4,,POINT (78.0890659 9.9152932)
9.9152588,78.089868,1,,POINT (78.089868 9.9152588)
9.9156103,78.0900692,3,,POINT (78.0900692 9.9156103)
9.9156549,78.0911395,3,,POINT (78.0911395 9.9156549)
9.9160018,78.0911475,4,,POINT (78.0911475 9.9160018)
9.9148152,78.0911113,3,,POINT (78.0911113 9.9148152)
9.9151875,78.0908149,1,,POINT (78.0908149 9.9151875)
9.9171377,78.0900897,3,,POINT (78.0900897 9.9171377)
9.9184378,78.0902957,3,,POINT (78.0902957 9.9184378)
9.9185153,78.0911046,3,,POINT (78.0911046 9.9185153)
9.9168081,78.0925103,3,,POINT (78.0925103 9.9168081)
9.9159864,78.0928483,3,,POINT (78.0928483 9.9159864)
9.9763665,78.1289096,3,,POINT (78.1289096 9.9763665)
9.9763061,78.1288963,3,,POINT (78.1288963 9.9763061)
9.9755909,78.1267163,1,,POINT (78.1267163 9.9755909)
9.9751321,78.1266205,3,,POINT (78.1266205 9.9751321)
9.9748922,78.1256978,3,,POINT (78.1256978 9.9748922)
9.9743395,78.1249022,3,,POINT (78.1249022 9.9743395)
9.9744124,78.1245272,3,,POINT (78.1245272 9.9744124)
9.9755371,78.1231561,3,,POINT (78.1231561 9.9755371)
9.9756239,78.1227822,1,,POINT (78.1227822 9.9756239)
9.9739994,78.1228434,3,,POINT (78.1228434 9.9739994)
9.9740864,78.1222571,1,,POINT (78.1222571 9.9740864)
9.9737648,78.1222109,1,,POINT (78.1222109 9.9737648)
9.9737701,78.1209489,1,,POINT (78.1209489 9.9737701)
9.9741767,78.1206252,3,,POINT (78.1206252 9.9741767)
9.9769302,78.1198978,3,,POINT (78.1198978 9.9769302)
9.9617219,78.1262737,1,,POINT (78.1262737 9.9617219)
9.9611822,78.1262466,3,,POINT (78.1262466 9.9611822)
9.9678307,78.1269069,3,,POINT (78.1269069 9.9678307)
9.9686652,78.1265989,3,,POINT (78.1265989 9.9686652)
9.9697861,78.1262146,3,,POINT (78.1262146 9.9697861)
9.9703046,78.12621,3,,POINT (78.12621 9.9703046)
9.9716336,78.1242514,1,,POINT (78.1242514 9.9716336)
9.9711964,78.1247869,3,,POINT (78.1247869 9.9711964)
9.9706628,78.1262483,3,,POINT (78.1262483 9.9706628)
9.9705809,78.1269012,3,,POINT (78.1269012 9.9705809)
9.9727379,78.1292793,3,,POINT (78.1292793 9.9727379)
9.9764428,78.1279796,3,,POINT (78.1279796 9.9764428)
9.9744636,78.1273371,3,,POINT (78.1273371 9.9744636)
9.9749062,78.1274664,3,,POINT (78.1274664 9.9749062)
9.9752451,78.1275677,3,,POINT (78.1275677 9.9752451)
9.9756411,78.1262791,1,,POINT (78.1262791 9.9756411)
9.975178,78.1261935,3,,POINT (78.1261935 9.975178)
9.9781033,78.1251959,3,,POINT (78.1251959 9.9781033)
9.9517495,78.1563149,3,,POINT (78.1563149 9.9517495)
9.9524267,78.1542731,3,,POINT (78.1542731 9.9524267)
9.9522603,78.1536588,3,,POINT (78.1536588 9.9522603)
9.951119,78.1534688,3,,POINT (78.1534688 9.951119)
9.9542308,78.1550259,3,,POINT (78.1550259 9.9542308)
9.9552191,78.1537664,3,,POINT (78.1537664 9.9552191)
9.9556449,78.1546119,3,,POINT (78.1546119 9.9556449)
9.9552931,78.1542215,3,,POINT (78.1542215 9.9552931)
9.9511544,78.1564264,4,,POINT (78.1564264 9.9511544)
9.9505842,78.1561736,3,,POINT (78.1561736 9.9505842)
9.9509972,78.1570935,3,,POINT (78.1570935 9.9509972)
9.9513378,78.1560545,3,,POINT (78.1560545 9.9513378)
9.9551905,78.1565693,3,,POINT (78.1565693 9.9551905)
9.9552666,78.1558949,3,,POINT (78.1558949 9.9552666)
9.9556366,78.1562664,3,,POINT (78.1562664 9.9556366)
9.9772683,78.1242836,1,,POINT (78.1242836 9.9772683)
9.9768589,78.1236505,1,,POINT (78.1236505 9.9768589)
9.9769346,78.1243739,3,,POINT (78.1243739 9.9769346)
9.976703,78.1242976,3,,POINT (78.1242976 9.976703)
9.9762602,78.1244831,3,,POINT (78.1244831 9.9762602)
9.975415,78.1221215,3,,POINT (78.1221215 9.975415)
9.9748855,78.1218508,1,,POINT (78.1218508 9.9748855)
9.9753403,78.1224269,3,,POINT (78.1224269 9.9753403)
9.9754794,78.1219471,3,,POINT (78.1219471 9.9754794)
9.9752475,78.1208973,1,,POINT (78.1208973 9.9752475)
9.974169,78.1207993,3,,POINT (78.1207993 9.974169)
9.9741513,78.1211977,3,,POINT (78.1211977 9.9741513)
9.9744602,78.1208315,3,,POINT (78.1208315 9.9744602)
9.9737391,78.1237712,1,,POINT (78.1237712 9.9737391)
9.9729626,78.1234822,3,,POINT (78.1234822 9.9729626)
9.9736275,78.1227874,4,,POINT (78.1227874 9.9736275)
9.9728369,78.1238008,1,,POINT (78.1238008 9.9728369)
9.9731103,78.1231242,3,,POINT (78.1231242 9.9731103)
9.9729141,78.1227394,3,,POINT (78.1227394 9.9729141)
9.9746577,78.1233487,3,,POINT (78.1233487 9.9746577)
9.9745211,78.1239122,3,,POINT (78.1239122 9.9745211)
9.9743387,78.1232616,3,,POINT (78.1232616 9.9743387)
9.9743753,78.1228999,3,,POINT (78.1228999 9.9743753)
9.9751652,78.1230297,3,,POINT (78.1230297 9.9751652)
9.9064223,78.1617621,1,,POINT (78.1617621 9.9064223)
9.9068163,78.1616171,3,,POINT (78.1616171 9.9068163)
9.9104794,78.1667992,1,,POINT (78.1667992 9.9104794)
9.9104981,78.1662713,3,,POINT (78.1662713 9.9104981)
9.9108044,78.1657049,1,,POINT (78.1657049 9.9108044)
9.911128,78.1656889,3,,POINT (78.1656889 9.911128)
9.9099536,78.1654581,1,,POINT (78.1654581 9.9099536)
9.9106207,78.1653549,3,,POINT (78.1653549 9.9106207)
9.9097084,78.1651396,3,,POINT (78.1651396 9.9097084)
9.9110112,78.1646038,1,,POINT (78.1646038 9.9110112)
9.9094278,78.1649914,1,,POINT (78.1649914 9.9094278)
9.9094226,78.1646141,3,,POINT (78.1646141 9.9094226)
9.9106975,78.1640166,3,,POINT (78.1640166 9.9106975)
9.9110709,78.1640041,3,,POINT (78.1640041 9.9110709)
9.9098321,78.1640044,1,,POINT (78.1640044 9.9098321)
9.9106969,78.163988,3,,POINT (78.163988 9.9106969)
9.9098294,78.1643236,1,,POINT (78.1643236 9.9098294)
9.9107111,78.1642936,3,,POINT (78.1642936 9.9107111)
9.9085902,78.1660429,1,,POINT (78.1660429 9.9085902)
9.9086141,78.1655312,3,,POINT (78.1655312 9.9086141)
9.9079041,78.1655252,3,,POINT (78.1655252 9.9079041)
9.9079046,78.1657451,1,,POINT (78.1657451 9.9079046)
9.9328734,78.1050948,3,,POINT (78.1050948 9.9328734)
9.9332644,78.1051592,4,,POINT (78.1051592 9.9332644)
9.9327071,78.1070583,3,,POINT (78.1070583 9.9327071)
9.9332699,78.1071549,3,,POINT (78.1071549 9.9332699)
9.9327766,78.1066774,3,,POINT (78.1066774 9.9327766)
9.9296213,78.1046422,3,,POINT (78.1046422 9.9296213)
9.9301585,78.104646,4,,POINT (78.104646 9.9301585)
9.9306613,78.104694,4,,POINT (78.104694 9.9306613)
9.9316928,78.1038233,3,,POINT (78.1038233 9.9316928)
9.931222,78.1037868,3,,POINT (78.1037868 9.931222)
9.9292181,78.1054413,4,,POINT (78.1054413 9.9292181)
9.9295513,78.1054952,3,,POINT (78.1054952 9.9295513)
9.9275199,78.104521,3,,POINT (78.104521 9.9275199)
9.9296215,78.1046376,3,,POINT (78.1046376 9.9296215)
9.913269,78.0894078,3,,POINT (78.0894078 9.913269)
9.9129889,78.0894427,3,,POINT (78.0894427 9.9129889)
9.9129889,78.0899839,1,,POINT (78.0899839 9.9129889)
9.9123315,78.0886071,1,,POINT (78.0886071 9.9123315)
9.9128885,78.0932052,3,,POINT (78.0932052 9.9128885)
9.9119214,78.0909485,1,,POINT (78.0909485 9.9119214)
9.9119479,78.0914715,3,,POINT (78.0914715 9.9119479)
9.9126402,78.0989095,3,,POINT (78.0989095 9.9126402)
9.9140291,78.0983108,3,,POINT (78.0983108 9.9140291)
9.912798,78.100975,3,,POINT (78.100975 9.912798)
9.9122234,78.1010188,3,,POINT (78.1010188 9.9122234)
9.9134283,78.1027534,3,,POINT (78.1027534 9.9134283)
9.9133735,78.1023849,3,,POINT (78.1023849 9.9133735)
9.9132923,78.1017742,4,,POINT (78.1017742 9.9132923)
9.9138671,78.1023332,1,,POINT (78.1023332 9.9138671)
9.9162232,78.106109,1,,POINT (78.106109 9.9162232)
9.916239,78.1073472,3,,POINT (78.1073472 9.916239)
9.919738,78.0867132,3,,POINT (78.0867132 9.919738)
9.9195786,78.0916591,3,,POINT (78.0916591 9.9195786)
9.9208377,78.090976,3,,POINT (78.090976 9.9208377)
9.9202669,78.0909431,3,,POINT (78.0909431 9.9202669)
9.9206259,78.0927463,3,,POINT (78.0927463 9.9206259)
9.9199749,78.0925425,1,,POINT (78.0925425 9.9199749)
9.9197701,78.0935078,3,,POINT (78.0935078 9.9197701)
9.921865,78.0926156,1,,POINT (78.0926156 9.921865)
9.9217806,78.093512,3,,POINT (78.093512 9.9217806)
9.9247323,78.0911269,4,,POINT (78.0911269 9.9247323)
9.9198851,78.097777,1,,POINT (78.097777 9.9198851)
9.9189656,78.0990909,1,,POINT (78.0990909 9.9189656)
9.9185481,78.0984956,1,,POINT (78.0984956 9.9185481)
9.9185956,78.0988247,4,,POINT (78.0988247 9.9185956)
9.919987,78.1009679,4,,POINT (78.1009679 9.919987)
9.9207489,78.1010039,3,,POINT (78.1010039 9.9207489)
9.9215655,78.1021532,3,,POINT (78.1021532 9.9215655)
9.9211568,78.1012411,3,,POINT (78.1012411 9.9211568)
9.9215429,78.1013051,1,,POINT (78.1013051 9.9215429)
9.9211404,78.1031425,3,,POINT (78.1031425 9.9211404)
9.9768668,78.1202703,1,,POINT (78.1202703 9.9768668)
9.9728554,78.1196983,1,,POINT (78.1196983 9.9728554)
9.9731103,78.1190117,3,,POINT (78.1190117 9.9731103)
9.9725965,78.1194824,1,,POINT (78.1194824 9.9725965)
9.974978,78.1208748,3,,POINT (78.1208748 9.974978)
9.9750052,78.1205976,3,,POINT (78.1205976 9.9750052)
9.9754753,78.1212024,1,,POINT (78.1212024 9.9754753)
9.9746714,78.1208492,3,,POINT (78.1208492 9.9746714)
9.9775734,78.1212312,1,,POINT (78.1212312 9.9775734)
9.9759402,78.1203595,1,,POINT (78.1203595 9.9759402)
9.975995,78.1196205,3,,POINT (78.1196205 9.975995)
9.9753049,78.1166828,3,,POINT (78.1166828 9.9753049)
9.977063,78.1193077,3,,POINT (78.1193077 9.977063)
9.9767023,78.1198289,3,,POINT (78.1198289 9.9767023)
9.9766673,78.1193349,3,,POINT (78.1193349 9.9766673)
9.9766734,78.1183227,3,,POINT (78.1183227 9.9766734)
9.9774463,78.1181326,3,,POINT (78.1181326 9.9774463)
9.9780081,78.1194113,3,,POINT (78.1194113 9.9780081)
9.9777081,78.1193279,4,,POINT (78.1193279 9.9777081)
9.9772458,78.119988,3,,POINT (78.119988 9.9772458)
9.9773898,78.1192477,3,,POINT (78.1192477 9.9773898)
9.97754,78.1201141,3,,POINT (78.1201141 9.97754)
9.9777841,78.1189909,1,,POINT (78.1189909 9.9777841)
9.9778803,78.1201378,3,,POINT (78.1201378 9.9778803)
9.9781123,78.1188829,1,,POINT (78.1188829 9.9781123)
9.9769725,78.1165776,1,,POINT (78.1165776 9.9769725)
9.9761818,78.1159674,3,,POINT (78.1159674 9.9761818)
9.9754416,78.1151788,1,,POINT (78.1151788 9.9754416)
9.975495,78.1148139,4,,POINT (78.1148139 9.975495)
9.9769536,78.1152462,3,,POINT (78.1152462 9.9769536)
9.9635141,78.1297217,3,,POINT (78.1297217 9.9635141)
9.963048,78.1295729,1,,POINT (78.1295729 9.963048)
9.962595,78.1298424,1,,POINT (78.1298424 9.962595)
9.9600852,78.1284242,3,,POINT (78.1284242 9.9600852)
9.91077,78.1626633,4,,POINT (78.1626633 9.91077)
9.9090771,78.1607841,3,,POINT (78.1607841 9.9090771)
9.9096447,78.160834,3,,POINT (78.160834 9.9096447)
9.908403,78.161582,3,,POINT (78.161582 9.908403)
9.9087144,78.1615984,1,,POINT (78.1615984 9.9087144)
9.9230859,78.1058246,3,,POINT (78.1058246 9.9230859)
9.9233908,78.1049866,3,,POINT (78.1049866 9.9233908)
9.924294,78.105319,3,,POINT (78.105319 9.924294)
9.9255694,78.1063583,1,,POINT (78.1063583 9.9255694)
9.9253369,78.1070718,3,,POINT (78.1070718 9.9253369)
9.9247781,78.1068399,3,,POINT (78.1068399 9.9247781)
9.9256137,78.1071644,3,,POINT (78.1071644 9.9256137)
9.9629034,78.1162334,3,,POINT (78.1162334 9.9629034)
9.9633217,78.1152705,3,,POINT (78.1152705 9.9633217)
9.964844,78.1152157,3,,POINT (78.1152157 9.964844)
9.964821,78.1145921,3,,POINT (78.1145921 9.964821)
9.9685558,78.1148446,3,,POINT (78.1148446 9.9685558)
9.9683269,78.1143165,1,,POINT (78.1143165 9.9683269)
9.9683985,78.1157736,3,,POINT (78.1157736 9.9683985)
9.9674615,78.1165109,3,,POINT (78.1165109 9.9674615)
9.9669418,78.1157764,3,,POINT (78.1157764 9.9669418)
9.9654685,78.1146511,3,,POINT (78.1146511 9.9654685)
9.9646635,78.1145766,1,,POINT (78.1145766 9.9646635)
9.9676982,78.1222337,1,,POINT (78.1222337 9.9676982)
9.9672147,78.1222592,1,,POINT (78.1222592 9.9672147)
9.9691283,78.1258938,3,,POINT (78.1258938 9.9691283)
9.9745573,78.1306739,1,,POINT (78.1306739 9.9745573)
9.978866,78.1301422,3,,POINT (78.1301422 9.978866)
9.978317,78.130036,3,,POINT (78.130036 9.978317)
9.969827,78.1193711,3,,POINT (78.1193711 9.969827)
9.9701145,78.1175242,3,,POINT (78.1175242 9.9701145)
9.9702917,78.1169222,1,,POINT (78.1169222 9.9702917)
9.9721535,78.1176722,3,,POINT (78.1176722 9.9721535)
9.9723544,78.1165071,3,,POINT (78.1165071 9.9723544)
9.9750876,78.117865,1,,POINT (78.117865 9.9750876)
9.9741422,78.1177451,3,,POINT (78.1177451 9.9741422)
9.9753875,78.1157957,1,,POINT (78.1157957 9.9753875)
9.9770653,78.1160214,3,,POINT (78.1160214 9.9770653)
9.9771812,78.1152965,3,,POINT (78.1152965 9.9771812)
9.9768174,78.1159764,3,,POINT (78.1159764 9.9768174)
9.9776989,78.1307023,3,,POINT (78.1307023 9.9776989)
9.9777498,78.1300201,1,,POINT (78.1300201 9.9777498)
9.9176184,78.1031677,1,,POINT (78.1031677 9.9176184)
9.9299017,78.094482,3,,POINT (78.094482 9.9299017)
9.9308138,78.0949238,3,,POINT (78.0949238 9.9308138)
9.9300948,78.0919251,3,,POINT (78.0919251 9.9300948)
9.9597102,78.1158461,3,,POINT (78.1158461 9.9597102)
9.9597753,78.1155245,3,,POINT (78.1155245 9.9597753)
9.9599604,78.1161937,3,,POINT (78.1161937 9.9599604)
9.9606612,78.1290136,1,,POINT (78.1290136 9.9606612)
9.9602355,78.1290993,4,,POINT (78.1290993 9.9602355)
9.9598801,78.1291958,3,,POINT (78.1291958 9.9598801)
9.9626437,78.1174184,3,,POINT (78.1174184 9.9626437)
9.9602885,78.1144346,3,,POINT (78.1144346 9.9602885)
9.9596748,78.1146303,3,,POINT (78.1146303 9.9596748)
9.96122,78.1145857,3,,POINT (78.1145857 9.96122)
9.9616367,78.1143352,1,,POINT (78.1143352 9.9616367)
9.9623955,78.1131403,1,,POINT (78.1131403 9.9623955)
9.9627368,78.1130333,3,,POINT (78.1130333 9.9627368)
9.9628169,78.1130692,1,,POINT (78.1130692 9.9628169)
9.9613693,78.1125431,3,,POINT (78.1125431 9.9613693)
9.9621901,78.1121077,3,,POINT (78.1121077 9.9621901)
9.9439954,78.1744302,1,,POINT (78.1744302 9.9439954)
9.9442606,78.1743762,1,,POINT (78.1743762 9.9442606)
9.9443212,78.1753794,1,,POINT (78.1753794 9.9443212)
9.9456739,78.1725853,3,,POINT (78.1725853 9.9456739)
9.9466335,78.174102,1,,POINT (78.174102 9.9466335)
9.9469413,78.1741673,1,,POINT (78.1741673 9.9469413)
9.9447649,78.1746192,1,,POINT (78.1746192 9.9447649)
9.9446588,78.1736916,4,,POINT (78.1736916 9.9446588)
9.9434473,78.1752661,1,,POINT (78.1752661 9.9434473)
9.9622856,78.1115682,3,,POINT (78.1115682 9.9622856)
9.9637894,78.1120262,3,,POINT (78.1120262 9.9637894)
9.9590616,78.1169437,1,,POINT (78.1169437 9.9590616)
9.9595871,78.1169612,3,,POINT (78.1169612 9.9595871)
9.9606924,78.116222,3,,POINT (78.116222 9.9606924)
9.9611648,78.1152633,3,,POINT (78.1152633 9.9611648)
9.939913,78.173412,3,,POINT (78.173412 9.939913)
9.9434781,78.1733464,3,,POINT (78.1733464 9.9434781)
9.9490935,78.1745693,3,,POINT (78.1745693 9.9490935)
9.9494859,78.1751664,3,,POINT (78.1751664 9.9494859)
9.9488939,78.1746664,3,,POINT (78.1746664 9.9488939)
9.9484976,78.1741674,1,,POINT (78.1741674 9.9484976)
9.9487671,78.1739475,1,,POINT (78.1739475 9.9487671)
9.9490894,78.1740548,1,,POINT (78.1740548 9.9490894)
9.9493544,78.1744089,3,,POINT (78.1744089 9.9493544)
9.949415,78.1739153,1,,POINT (78.1739153 9.949415)
9.9491904,78.1745181,3,,POINT (78.1745181 9.9491904)
9.9527036,78.1670147,1,,POINT (78.1670147 9.9527036)
9.9521711,78.1669589,3,,POINT (78.1669589 9.9521711)
9.9520666,78.1678081,3,,POINT (78.1678081 9.9520666)
9.9522161,78.166472,3,,POINT (78.166472 9.9522161)
9.9532282,78.165587,3,,POINT (78.165587 9.9532282)
9.9524709,78.1696278,1,,POINT (78.1696278 9.9524709)
9.9525637,78.1711893,3,,POINT (78.1711893 9.9525637)
9.9499913,78.1542389,1,,POINT (78.1542389 9.9499913)
9.9538309,78.156918,3,,POINT (78.156918 9.9538309)
9.9514429,78.1594513,4,,POINT (78.1594513 9.9514429)
9.948687,78.1593777,3,,POINT (78.1593777 9.948687)
9.9509931,78.1615746,3,,POINT (78.1615746 9.9509931)
9.9530203,78.1607911,1,,POINT (78.1607911 9.9530203)
9.9542521,78.1644233,1,,POINT (78.1644233 9.9542521)
9.9528008,78.1639331,1,,POINT (78.1639331 9.9528008)
9.9535277,78.1642002,3,,POINT (78.1642002 9.9535277)
9.9538477,78.165705,3,,POINT (78.165705 9.9538477)
9.9539824,78.1648493,1,,POINT (78.1648493 9.9539824)
9.9539087,78.1653171,3,,POINT (78.1653171 9.9539087)
9.9540293,78.1657765,1,,POINT (78.1657765 9.9540293)
9.9544931,78.1655414,4,,POINT (78.1655414 9.9544931)
9.9548596,78.1656675,4,,POINT (78.1656675 9.9548596)
9.9554691,78.1654539,1,,POINT (78.1654539 9.9554691)
9.9548996,78.1644546,1,,POINT (78.1644546 9.9548996)
9.9551696,78.1648194,1,,POINT (78.1648194 9.9551696)
9.9546572,78.1662547,1,,POINT (78.1662547 9.9546572)
9.9543734,78.1659009,1,,POINT (78.1659009 9.9543734)
9.9535751,78.1661951,1,,POINT (78.1661951 9.9535751)
9.953146,78.1665486,4,,POINT (78.1665486 9.953146)
9.9535474,78.1665844,3,,POINT (78.1665844 9.9535474)
9.9536256,78.1710712,3,,POINT (78.1710712 9.9536256)
9.95342,78.1703456,3,,POINT (78.1703456 9.95342)
9.9537173,78.1690583,3,,POINT (78.1690583 9.9537173)
9.9535412,78.168926,3,,POINT (78.168926 9.9535412)
9.9536212,78.1711639,3,,POINT (78.1711639 9.9536212)
9.9532787,78.1715327,1,,POINT (78.1715327 9.9532787)
9.9539187,78.172783,4,,POINT (78.172783 9.9539187)
9.9534643,78.1729547,3,,POINT (78.1729547 9.9534643)
9.9521415,78.1734189,3,,POINT (78.1734189 9.9521415)
9.9533528,78.1725481,4,,POINT (78.1725481 9.9533528)
9.9543361,78.172622,3,,POINT (78.172622 9.9543361)
9.9547482,78.1724986,3,,POINT (78.1724986 9.9547482)
9.955593,78.1724354,1,,POINT (78.1724354 9.955593)
9.9542621,78.1736791,1,,POINT (78.1736791 9.9542621)
9.9543044,78.1722412,1,,POINT (78.1722412 9.9543044)
9.9544946,78.1732177,1,,POINT (78.1732177 9.9544946)
9.9548643,78.1727528,3,,POINT (78.1727528 9.9548643)
9.954801,78.1738453,1,,POINT (78.1738453 9.954801)
9.9535632,78.1747802,1,,POINT (78.1747802 9.9535632)
9.9522796,78.1747377,3,,POINT (78.1747377 9.9522796)
9.9423653,78.1610161,1,,POINT (78.1610161 9.9423653)
9.9423897,78.160177,3,,POINT (78.160177 9.9423897)
9.9423633,78.1598271,3,,POINT (78.1598271 9.9423633)
9.9423914,78.160386,1,,POINT (78.160386 9.9423914)
9.9441179,78.1597937,3,,POINT (78.1597937 9.9441179)
9.9440492,78.1605043,1,,POINT (78.1605043 9.9440492)
9.9453178,78.1628407,1,,POINT (78.1628407 9.9453178)
9.9445248,78.1649413,3,,POINT (78.1649413 9.9445248)
9.9471487,78.1659089,1,,POINT (78.1659089 9.9471487)
9.9453493,78.164803,3,,POINT (78.164803 9.9453493)
9.9506622,78.1657023,3,,POINT (78.1657023 9.9506622)
9.9479087,78.1659357,1,,POINT (78.1659357 9.9479087)
9.9473303,78.1593372,3,,POINT (78.1593372 9.9473303)
9.9493589,78.1703522,1,,POINT (78.1703522 9.9493589)
9.9493324,78.1709317,3,,POINT (78.1709317 9.9493324)
9.9676429,78.1185229,3,,POINT (78.1185229 9.9676429)
9.9688712,78.1197184,3,,POINT (78.1197184 9.9688712)
9.96823,78.1195514,3,,POINT (78.1195514 9.96823)
9.9607867,78.120043,1,,POINT (78.120043 9.9607867)
9.9685195,78.1168256,3,,POINT (78.1168256 9.9685195)
9.9684475,78.1172745,3,,POINT (78.1172745 9.9684475)
9.9690738,78.1163952,3,,POINT (78.1163952 9.9690738)
9.9748895,78.1193885,3,,POINT (78.1193885 9.9748895)
9.9748136,78.1198505,1,,POINT (78.1198505 9.9748136)
9.9746468,78.1193438,3,,POINT (78.1193438 9.9746468)
9.9745012,78.1200108,1,,POINT (78.1200108 9.9745012)
9.972319,78.1210938,4,,POINT (78.1210938 9.972319)
9.9733455,78.1207457,1,,POINT (78.1207457 9.9733455)
9.9719181,78.1202432,3,,POINT (78.1202432 9.9719181)
9.9724354,78.1201087,1,,POINT (78.1201087 9.9724354)
9.9761101,78.1182745,3,,POINT (78.1182745 9.9761101)
9.97543,78.1185693,3,,POINT (78.1185693 9.97543)
9.9758262,78.1186325,3,,POINT (78.1186325 9.9758262)
9.9758573,78.1182579,3,,POINT (78.1182579 9.9758573)
9.9742555,78.115083,3,,POINT (78.115083 9.9742555)
9.9447406,78.1536067,1,,POINT (78.1536067 9.9447406)
9.9441384,78.1539949,3,,POINT (78.1539949 9.9441384)
9.9441885,78.1541104,3,,POINT (78.1541104 9.9441885)
9.9443349,78.1543664,3,,POINT (78.1543664 9.9443349)
9.9496044,78.1564769,1,,POINT (78.1564769 9.9496044)
9.9486822,78.1637465,3,,POINT (78.1637465 9.9486822)
9.9492807,78.1657223,3,,POINT (78.1657223 9.9492807)
9.9480802,78.1639377,3,,POINT (78.1639377 9.9480802)
9.9483281,78.1650756,1,,POINT (78.1650756 9.9483281)
9.9473064,78.1704593,1,,POINT (78.1704593 9.9473064)
9.9486908,78.1708895,3,,POINT (78.1708895 9.9486908)
9.947256,78.1682595,1,,POINT (78.1682595 9.947256)
9.9472295,78.1692704,3,,POINT (78.1692704 9.9472295)
9.9548773,78.1727782,3,,POINT (78.1727782 9.9548773)
9.9374937,78.1671016,3,,POINT (78.1671016 9.9374937)
9.9400667,78.169831,2,,POINT (78.169831 9.9400667)
9.9376159,78.1670662,3,,POINT (78.1670662 9.9376159)
9.9400026,78.169726,2,,POINT (78.169726 9.9400026)
9.9499842,78.156424,1,,POINT (78.156424 9.9499842)
9.949878,78.1558597,3,,POINT (78.1558597 9.949878)
9.9503637,78.1563329,1,,POINT (78.1563329 9.9503637)
9.9502376,78.1558024,3,,POINT (78.1558024 9.9502376)
9.9503126,78.1552045,3,,POINT (78.1552045 9.9503126)
9.9507353,78.1556192,1,,POINT (78.1556192 9.9507353)
9.950775,78.1551929,3,,POINT (78.1551929 9.950775)
9.9510342,78.1546411,3,,POINT (78.1546411 9.9510342)
9.9502973,78.1546257,3,,POINT (78.1546257 9.9502973)
9.9503881,78.1551957,3,,POINT (78.1551957 9.9503881)
9.950409,78.1546272,3,,POINT (78.1546272 9.950409)
9.9483865,78.1560322,1,,POINT (78.1560322 9.9483865)
9.9490169,78.1570981,3,,POINT (78.1570981 9.9490169)
9.9515506,78.1565355,3,,POINT (78.1565355 9.9515506)
9.9487111,78.1599403,1,,POINT (78.1599403 9.9487111)
9.9483399,78.1594854,1,,POINT (78.1594854 9.9483399)
9.9474692,78.1596379,3,,POINT (78.1596379 9.9474692)
9.9504625,78.1602832,1,,POINT (78.1602832 9.9504625)
9.9502187,78.1593953,3,,POINT (78.1593953 9.9502187)
9.9500665,78.1586723,1,,POINT (78.1586723 9.9500665)
9.9500571,78.1593926,3,,POINT (78.1593926 9.9500571)
9.9507024,78.1607241,1,,POINT (78.1607241 9.9507024)
9.951102,78.1594225,3,,POINT (78.1594225 9.951102)
9.9512173,78.1602538,3,,POINT (78.1602538 9.9512173)
9.9508577,78.1601681,3,,POINT (78.1601681 9.9508577)
9.9345219,78.1679092,3,,POINT (78.1679092 9.9345219)
9.934183,78.1661435,1,,POINT (78.1661435 9.934183)
9.9359115,78.1674969,3,,POINT (78.1674969 9.9359115)
9.9357213,78.1668607,3,,POINT (78.1668607 9.9357213)
9.9355097,78.1661239,3,,POINT (78.1661239 9.9355097)
9.9341934,78.1654395,3,,POINT (78.1654395 9.9341934)
9.9341911,78.1657635,3,,POINT (78.1657635 9.9341911)
9.9370524,78.1671585,3,,POINT (78.1671585 9.9370524)
9.9348555,78.1669148,1,,POINT (78.1669148 9.9348555)
9.9348662,78.1658906,3,,POINT (78.1658906 9.9348662)
9.9371259,78.1686046,1,,POINT (78.1686046 9.9371259)
9.9375845,78.1685501,4,,POINT (78.1685501 9.9375845)
9.9376867,78.1685402,3,,POINT (78.1685402 9.9376867)
9.9351132,78.1692754,1,,POINT (78.1692754 9.9351132)
9.9349234,78.1678654,3,,POINT (78.1678654 9.9349234)
9.9363712,78.1674267,3,,POINT (78.1674267 9.9363712)
9.9368241,78.1709063,1,,POINT (78.1709063 9.9368241)
9.9376414,78.167462,4,,POINT (78.167462 9.9376414)
9.9375218,78.1674689,3,,POINT (78.1674689 9.9375218)
9.9376721,78.1681922,3,,POINT (78.1681922 9.9376721)
9.9376951,78.1687154,3,,POINT (78.1687154 9.9376951)
9.9396032,78.169775,3,,POINT (78.169775 9.9396032)
9.9378754,78.1687053,3,,POINT (78.1687053 9.9378754)
9.9388785,78.1698214,3,,POINT (78.1698214 9.9388785)
9.9395842,78.169646,3,,POINT (78.169646 9.9395842)
9.938869,78.1696762,3,,POINT (78.1696762 9.938869)
9.9388935,78.1713514,1,,POINT (78.1713514 9.9388935)
9.9388388,78.1699076,3,,POINT (78.1699076 9.9388388)
9.9386971,78.1699165,3,,POINT (78.1699165 9.9386971)
9.9387741,78.1713845,1,,POINT (78.1713845 9.9387741)
